Season,Episode Number,Episode Title,Character,Dialogue,Main Characters,Minor Characters,Antagonists,Locations
3,3,The Painted Lady,Dock,"[Turns his paddle to the right side, pointing at the Fire Nation factory.] Because we're a fishing town. At least that's how it was before the factory moved in. [Closer shot of the Fire Nation factory and pans down.] Army makes their metal there. Moved in a few years ago and started gunking up our river. [Shot changes back to the ferry. Aang and Katara glance sadly at each other.] Now our little village is struggling to survive.","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Aang,"Thanks for the ride! [Waves his hand to Dock, who waves back.]","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Katara,"[Cut to three villagers sitting on a porch.] Look at this place. [Cut to two other villagers, an old man and a young boy.] It's so sad. [Cut back to Katara looking down.] We have to do something to help.","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Sokka,"No, we can't waste our time here. We have a bigger mission that we need to stay focused on. These people are on their own.","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Katara,[Chases Sokka and grabs his shoulder.] These people are starving! But you'd turn your back on them? [Puts her hands on her hips.] How can you be so cold and heartless?,"Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Sokka,"[Shot changes to show their argument from the river as a barrel bobs up and down.] I'm not turning my back, I'm just being realistic. We can't go around helping every rinky-dink town we wander into. We'll be helping them all by taking out the Fire Lord. [Aang guides Toph toward the arguing siblings.]","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Toph,"[Covering Sokka's mouth with her hand.] Hey, loud mouths! Maybe we should be a little quieter when we talk about  [Quietly.] ""taking out the Fire Lord.""","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Sokka,"Come on, Katara, be reasonable about this. You know our mission has to come first.","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Katara,[Reluctantly.] I guess so. [Looks annoyed.],"Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Aang,"Let's just get what we need and go. [Smiling to Katara, who smiles back.]","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Sokka,"Hey, Dock. You work here too?","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Xu,I'm not Dock. I'm Xu! Dock's my brother.,"Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Aang,But we just saw you. You're even wearing the same clothes. [Close-up of his hat.] The only difference is your hat.,"Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Xu,"[Camera zooms out to Xu talking.] Dock works on the docks. That's why we call him, ""Dock"", and I work in the shop, that's why they call me, ""Xu""!","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Aang,I don't get it.,"Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Xu,"Me neither. [Jumps down behind the counter and pulls out a crate filled with rancid gray seafood.] What I can getcha? [Katara, Aang, and Sokka look disgusted.] Hey, I'll give you a special deal. If you buy three fish, I'll give you a clam for free. [Sokka pushes a clam, and mucus splashes out from it.]","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Sokka,[Picks up three fish. Carefully.] We'll just take the fish. [Xu takes the fish.] Mind telling your brother we need a ride back to shore? [Xu jumps down behind the counter and jumps up wearing Dock's hat.],"Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Dock,"Hey, colonials! My brother says you need a lift. [Jumps over the counter, and walks to the dock.]","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Little boy,Can you spare some food?,"Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Katara,"[Touched.] I wish I could help more. [Gives the boy a fish, and the boy bows to her and leaves to give the fish to his sick mother.]","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Sokka,Our detour into town today has completely thrown off our schedule. It's gonna take some serious finagling to get us back on track.,"Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Toph,"[Sarcastically.] Finagle away, oh schedule master.","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Sokka,"Well, for starters, it looks like we'll need to wake up forty-three minutes earlier every day.","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Katara,Forty-three minutes?,"Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Sokka,"[Pointing to various spots on his schedule.] Look, we only have a few weeks to get to the Fire Lord in time for the invasion and the eclipse, which, by the way, only lasts for eight minutes. And we just lost a whole day. So if we want to make up the time and stay on schedule, we have to wake up early!","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Toph,Well I'm not waking up early.,"Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Sokka,Or we could just cut out all of our eating breaks.,"Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Aang,What?,"Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Katara,No way!,"Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Toph,Forget it!,"Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Sokka,"[Gets a sly look on his face.] I got it, how's this from now on, we'll take food breaks and potty breaks at the same time.","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Sokka,"Hey, it might be gross, but it's efficient. Either way, we have to leave here first thing tomorrow morning.","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Aang,What's the matter Katara?,"Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Katara,I think Appa's sick.,"Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Sokka,[Panicking.] What? Appa's sick? That's awful!,"Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Toph,"Wow, Sokka, I didn't realize you cared so much.","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Sokka,"Of course I care. I might as well just throw our schedule away now. [Pulls out his schedule. He stops and looks at the group. Cut to a shot of the rest of the gang giving him the evil eye, and he quickly changes his tone, rushing solicitously to Appa's side.] And I'm concerned because my big, furry friend doesn't feel well.","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Toph,He must have gotten sick from being in the polluted water.,"Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Aang,"He doesn't look sick. You okay, buddy? [Appa groans and Aang pulls out Appa's purple tongue.] His tongue is purple! That can't be good. Katara, can you heal him?","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Katara,It looks like he needs some medicine. Maybe we can find the right herbs in town.,"Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Toph,"Is it just me, or does this place seem different?","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Aang,"Yeah, are the people ... happier?","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Sokka,"Hey, Xu, what's going on with everyone today?","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Xu,"[Drinks from a ladle.] Ah, something amazing happened last night. Food was delivered to our village by a mysterious and wonderful person ... the Painted Lady.","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Katara,The Painted who now?,"Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Xu,The Painted Lady. [He places a miniature statuette of the spirit down on the counter.] She's part of our town's lore. They say she's a river spirit who watches over our town in times of need. I always thought she was just a legend. Until now.,"Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Sokka,"See, we don't need to help these people, they already have someone to help them. All we need is medicine for our sick friend.","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Xu,"Medicine? Sorry, all the medicine we have goes to the factory. That's why there's so many sick people in our village.","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Katara,Looks like we need to stay another night so Appa can rest.,"Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Sokka,[Sighs.] I guess you're right. You got any more food to sell?,"Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Xu,"[Goes under the counter and emerges holding a fish in each hand.] Would you like the one-headed fish, or the two-headed fish? [He turns the fish on the left sideways to show the second head.]","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Sokka,[Ponders.] Two-headed! [The rest of the group lowers their heads and small sweat drops appear.] What? You get more for your money that way! [Holds up the polluted fish.],"Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Little boy,"Thank you, Painted Lady.","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Sokka,"Hi, Dock. Is Xu around?","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Dock/Xu,"Let me check ... [He runs around the shop and ducks beneath the counter to switch hats.] Hey there! Back again, are ya?","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Toph,[Pushes Sokka away.] We need more food. [Slams the money on the counter.] Our friend is still sick and we can't leave until he's better.,"Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
3,3,The Painted Lady,Xu,"Oh, well, that's too bad. Maybe if you guys are lucky, the Painted Lady will visit you in the night, and heal your friend.","Aang, Katara, Sokka, Toph","Appa, Dock/Xu/Bushi, Jang Hui boy, Momo, Painted Lady","Fire Nation guards, Mung","Fire Nation Army factory, Jang Hui, Jang Hui River"
